Album Type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_number,album_name,short_album_name,release_date,album_id
Studio,0.523,0.51,7,-9.827,0,0.0514,0.0123,8.38e-05,0.108,0.789,120.432,2jAojvUaPoHPFSPpF0UNRo,spotify:track:2jAojvUaPoHPFSPpF0UNRo,https://api.spotify.com/v1/tracks/2jAojvUaPoHPFSPpF0UNRo,https://api.spotify.com/v1/audio-analysis/2jAojvUaPoHPFSPpF0UNRo,137840,4,Glass Onion - Remastered 2009,3,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,188960,4,"Ob-La-Di, Ob-La-Da - Remastered 2009",4,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.792,0.763,2,-11.185,1,0.0506,0.425,0.627,0.789,0.152,89.9,6j67aNAPeQ31uw4qw4rpLa,spotify:track:6j67aNAPeQ31uw4qw4rpLa,https://api.spotify.com/v1/tracks/6j67aNAPeQ31uw4qw4rpLa,https://api.spotify.com/v1/audio-analysis/6j67aNAPeQ31uw4qw4rpLa,52973,4,Wild Honey Pie - Remastered 2009,5,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.621,0.459,0,-10.414,1,0.104,0.224,0,0.656,0.648,114.816,5Z3Rd1fMcaty8g5Pn7yhBQ,spotify:track:5Z3Rd1fMcaty8g5Pn7yhBQ,https://api.spotify.com/v1/tracks/5Z3Rd1fMcaty8g5Pn7yhBQ,https://api.spotify.com/v1/audio-analysis/5Z3Rd1fMcaty8g5Pn7yhBQ,194160,4,The Continuing Story Of Bungalow Bill - Remastered 2009,6,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4,While My Guitar Gently Weeps - Remastered 2009,7,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.431,0.54,9,-9.6,0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,71LsKf3xISiOlY1mj7FFPP,spotify:track:71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/tracks/71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/audio-analysis/71LsKf3xISiOlY1mj7FFPP,164547,4,Happiness Is A Warm Gun - Remastered 2009,8,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.472,0.292,10,-11.591,1,0.0321,0.872,0.0007,0.128,0.824,177.624,1swmf4hFMJYRNA8Rq9PVaW,spotify:track:1swmf4hFMJYRNA8Rq9PVaW,https://api.spotify.com/v1/tracks/1swmf4hFMJYRNA8Rq9PVaW,https://api.spotify.com/v1/audio-analysis/1swmf4hFMJYRNA8Rq9PVaW,148573,4,Martha My Dear - Remastered 2009,9,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,2X9H5BokS1u5O46YpNYNsZ,spotify:track:2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/tracks/2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/audio-analysis/2X9H5BokS1u5O46YpNYNsZ,123493,4,I'm So Tired - Remastered 2009,10,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4,Blackbird - Remastered 2009,11,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.542,0.445,8,-9.105,1,0.0303,0.643,0,0.516,0.52,93.245,4ZmjfLdJXbqjAENqk7eWSE,spotify:track:4ZmjfLdJXbqjAENqk7eWSE,https://api.spotify.com/v1/tracks/4ZmjfLdJXbqjAENqk7eWSE,https://api.spotify.com/v1/audio-analysis/4ZmjfLdJXbqjAENqk7eWSE,124267,4,Piggies - Remastered 2009,12,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.599,0.363,7,-11.728,1,0.0315,0.333,0,0.243,0.648,79.456,1ITQbrueGLl581a25XXm9c,spotify:track:1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/tracks/1ITQbrueGLl581a25XXm9c,https://api.spotify.com/v1/audio-analysis/1ITQbrueGLl581a25XXm9c,213107,4,Rocky Raccoon - Remastered 2009,13,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.599,0.537,0,-9.617,1,0.0254,0.594,1.92e-05,0.194,0.946,84.895,4zq4rrfHZeZsTbo5vjJXSV,spotify:track:4zq4rrfHZeZsTbo5vjJXSV,https://api.spotify.com/v1/tracks/4zq4rrfHZeZsTbo5vjJXSV,https://api.spotify.com/v1/audio-analysis/4zq4rrfHZeZsTbo5vjJXSV,230453,4,Don't Pass Me By - Remastered 2009,14,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.589,0.522,2,-8.718,1,0.0521,0.53,0.000243,0.0993,0.957,187.688,4eLIq1nQNwz2qLu8DeiWIp,spotify:track:4eLIq1nQNwz2qLu8DeiWIp,https://api.spotify.com/v1/tracks/4eLIq1nQNwz2qLu8DeiWIp,https://api.spotify.com/v1/audio-analysis/4eLIq1nQNwz2qLu8DeiWIp,101160,4,Why Don't We Do It In The Road? - Remastered 2009,15,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,09x9v1o51dbqi5H0u7UGfp,spotify:track:09x9v1o51dbqi5H0u7UGfp,https://api.spotify.com/v1/tracks/09x9v1o51dbqi5H0u7UGfp,https://api.spotify.com/v1/audio-analysis/09x9v1o51dbqi5H0u7UGfp,105933,4,I Will - Remastered 2009,16,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,5FnpXVgDOk2sLT58qM22Of,spotify:track:5FnpXVgDOk2sLT58qM22Of,https://api.spotify.com/v1/tracks/5FnpXVgDOk2sLT58qM22Of,https://api.spotify.com/v1/audio-analysis/5FnpXVgDOk2sLT58qM22Of,176667,4,Julia - Remastered 2009,17,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.541,0.727,2,-7.509,1,0.0384,7.37e-05,0.717,0.232,0.91,139.239,1ABegtCPBMMJaMpfDyATjE,spotify:track:1ABegtCPBMMJaMpfDyATjE,https://api.spotify.com/v1/tracks/1ABegtCPBMMJaMpfDyATjE,https://api.spotify.com/v1/audio-analysis/1ABegtCPBMMJaMpfDyATjE,163080,4,Birthday - Remastered 2009,1,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.327,0.525,9,-10.272,1,0.0475,0.000875,0.259,0.133,0.435,151.766,2AsGApoUuN8pTM17Lq9eUd,spotify:track:2AsGApoUuN8pTM17Lq9eUd,https://api.spotify.com/v1/tracks/2AsGApoUuN8pTM17Lq9eUd,https://api.spotify.com/v1/audio-analysis/2AsGApoUuN8pTM17Lq9eUd,240453,3,Yer Blues - Remastered 2009,2,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.608,0.178,2,-17.109,1,0.0264,0.634,0.352,0.166,0.401,84.78,6TjUg1cTUzWHbal6yQAi7c,spotify:track:6TjUg1cTUzWHbal6yQAi7c,https://api.spotify.com/v1/tracks/6TjUg1cTUzWHbal6yQAi7c,https://api.spotify.com/v1/audio-analysis/6TjUg1cTUzWHbal6yQAi7c,168027,4,Mother Nature's Son - Remastered 2009,3,The Beatles (Remastered),The Beatles,11/22/1968,1klALx0u4AavZNEvC4LrTL
Studio,0.297,0.613,9,-9.065,1,0.0931,0.0385,3.98e-05,0.0734,0.338,170.962,0qHMhBZqYb99yhX9BHcIkV,spotify:track:0qHMhBZqYb99yhX9BHcIkV,https://api.spotify.com/v1/tracks/0qHMhBZqYb99yhX9BHcIkV,https://api.spotify.com/v1/audio-analysis/0qHMhBZqYb99yhX9BHcIkV,170107,4,Magical Mystery Tour - Remastered 2009,1,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.356,0.26,4,-10.577,0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,6rHh8urosEFRI67xVa6fzU,spotify:track:6rHh8urosEFRI67xVa6fzU,https://api.spotify.com/v1/tracks/6rHh8urosEFRI67xVa6fzU,https://api.spotify.com/v1/audio-analysis/6rHh8urosEFRI67xVa6fzU,179107,4,The Fool On The Hill - Remastered 2009,2,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.551,0.395,0,-14.755,1,0.0501,0.368,0.88,0.0932,0.261,92.929,1itLKsCWHtLnxALkgBk1Fa,spotify:track:1itLKsCWHtLnxALkgBk1Fa,https://api.spotify.com/v1/tracks/1itLKsCWHtLnxALkgBk1Fa,https://api.spotify.com/v1/audio-analysis/1itLKsCWHtLnxALkgBk1Fa,135520,4,Flying - Remastered 2009,3,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.294,0.407,0,-11.575,1,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,0QIX9BS0AUCQcHYvyrsMkV,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/tracks/0QIX9BS0AUCQcHYvyrsMkV,https://api.spotify.com/v1/audio-analysis/0QIX9BS0AUCQcHYvyrsMkV,235067,4,Blue Jay Way - Remastered 2009,4,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.698,0.293,0,-11.361,1,0.0332,0.784,0.0106,0.0936,0.724,117.613,1dxbAIfCASqv6jix2R1Taj,spotify:track:1dxbAIfCASqv6jix2R1Taj,https://api.spotify.com/v1/tracks/1dxbAIfCASqv6jix2R1Taj,https://api.spotify.com/v1/audio-analysis/1dxbAIfCASqv6jix2R1Taj,148413,4,Your Mother Should Know - Remastered 2009,5,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,6Pq9MmkDQYZiiCDpxnvrf6,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/audio-analysis/6Pq9MmkDQYZiiCDpxnvrf6,275867,4,I Am The Walrus - Remastered 2009,6,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,0vZ97gHhemKm6c64hTfJNA,spotify:track:0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/tracks/0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/audio-analysis/0vZ97gHhemKm6c64hTfJNA,208840,4,"Hello, Goodbye - Remastered 2009",7,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320,4,Strawberry Fields Forever - Remastered 2009,8,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4,Penny Lane - Remastered 2009,9,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.619,0.625,7,-9.635,1,0.036,0.0119,1.05e-06,0.152,0.467,96.751,0JBvtprXP2Z0LP3jmzA7Xp,spotify:track:0JBvtprXP2Z0LP3jmzA7Xp,https://api.spotify.com/v1/tracks/0JBvtprXP2Z0LP3jmzA7Xp,https://api.spotify.com/v1/audio-analysis/0JBvtprXP2Z0LP3jmzA7Xp,181307,4,"Baby, You're A Rich Man - Remastered 2009",10,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,230387,4,All You Need Is Love - Remastered 2009,11,Magical Mystery Tour (Remastered),Magical Mystery Tour,11/27/1967,2BtE7qm1qzM80p9vLSiXkj
Studio,0.367,0.846,7,-6.695,1,0.12,0.0289,0.0135,0.876,0.516,95.149,7zoJlTUGcq4zMWJoiPDwSn,spotify:track:7zoJlTUGcq4zMWJoiPDwSn,https://api.spotify.com/v1/tracks/7zoJlTUGcq4zMWJoiPDwSn,https://api.spotify.com/v1/audio-analysis/7zoJlTUGcq4zMWJoiPDwSn,122133,4,Sgt. Pepper's Lonely Hearts Club Band - Remix,1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.673,0.628,1,-6.997,0,0.0276,0.114,0,0.22,0.711,112.345,0eB3fPlVIqdz0X42l6HB3c,spotify:track:0eB3fPlVIqdz0X42l6HB3c,https://api.spotify.com/v1/tracks/0eB3fPlVIqdz0X42l6HB3c,https://api.spotify.com/v1/audio-analysis/0eB3fPlVIqdz0X42l6HB3c,165293,4,With A Little Help From My Friends - Remix,2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.325,0.513,2,-6.542,1,0.0392,0.0935,0,0.156,0.425,135.753,2l7StUrMq3TBNG3g92ZPLo,spotify:track:2l7StUrMq3TBNG3g92ZPLo,https://api.spotify.com/v1/tracks/2l7StUrMq3TBNG3g92ZPLo,https://api.spotify.com/v1/audio-analysis/2l7StUrMq3TBNG3g92ZPLo,207680,3,Lucy In The Sky With Diamonds - Remix,3,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.599,0.538,0,-6.893,1,0.0322,0.0647,0,0.0953,0.799,121.942,1853kVDomk41P3B2PD85wR,spotify:track:1853kVDomk41P3B2PD85wR,https://api.spotify.com/v1/tracks/1853kVDomk41P3B2PD85wR,https://api.spotify.com/v1/audio-analysis/1853kVDomk41P3B2PD85wR,167013,4,Getting Better - Remix,4,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.412,0.653,0,-7.209,0,0.0458,0.486,0,0.0678,0.548,112.079,7agGeT7dfeRjUf8S9CZhRr,spotify:track:7agGeT7dfeRjUf8S9CZhRr,https://api.spotify.com/v1/tracks/7agGeT7dfeRjUf8S9CZhRr,https://api.spotify.com/v1/audio-analysis/7agGeT7dfeRjUf8S9CZhRr,157960,4,Fixing A Hole - Remix,5,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.372,0.317,0,-9.878,1,0.0317,0.884,0,0.117,0.205,133.606,3uL97vJsnNFru4c9k2eXf0,spotify:track:3uL97vJsnNFru4c9k2eXf0,https://api.spotify.com/v1/tracks/3uL97vJsnNFru4c9k2eXf0,https://api.spotify.com/v1/audio-analysis/3uL97vJsnNFru4c9k2eXf0,205840,4,She's Leaving Home - Remix,6,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.437,0.744,9,-5.27,0,0.0449,0.119,0,0.105,0.589,111.326,1gfoktQQnT1ZP8VD8ugcbf,spotify:track:1gfoktQQnT1ZP8VD8ugcbf,https://api.spotify.com/v1/tracks/1gfoktQQnT1ZP8VD8ugcbf,https://api.spotify.com/v1/audio-analysis/1gfoktQQnT1ZP8VD8ugcbf,159200,4,Being For The Benefit Of Mr. Kite! - Remix,7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.293,0.55,6,-8.48,1,0.0348,0.35,3.42e-05,0.289,0.377,125.172,6FIvJKb7VLeUKVXNqYmYDI,spotify:track:6FIvJKb7VLeUKVXNqYmYDI,https://api.spotify.com/v1/tracks/6FIvJKb7VLeUKVXNqYmYDI,https://api.spotify.com/v1/audio-analysis/6FIvJKb7VLeUKVXNqYmYDI,307587,4,Within You Without You - Remix,8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.693,0.3,8,-9.283,1,0.0591,0.467,0,0.142,0.587,138.216,5IwjRLoxRNd3dmSjtZcjAw,spotify:track:5IwjRLoxRNd3dmSjtZcjAw,https://api.spotify.com/v1/tracks/5IwjRLoxRNd3dmSjtZcjAw,https://api.spotify.com/v1/audio-analysis/5IwjRLoxRNd3dmSjtZcjAw,160013,4,When I'm Sixty-Four - Remix,9,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.577,0.675,8,-5.521,1,0.0242,0.0069,0,0.0946,0.659,87.463,5ImvIyUrVT1EP3alE21S7F,spotify:track:5ImvIyUrVT1EP3alE21S7F,https://api.spotify.com/v1/tracks/5ImvIyUrVT1EP3alE21S7F,https://api.spotify.com/v1/audio-analysis/5ImvIyUrVT1EP3alE21S7F,165800,4,Lovely Rita - Remix,10,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.516,0.774,2,-6.955,1,0.0895,0.000366,0,0.5,0.849,121.559,3xaBPqAkq22sCNcZe1tV0V,spotify:track:3xaBPqAkq22sCNcZe1tV0V,https://api.spotify.com/v1/tracks/3xaBPqAkq22sCNcZe1tV0V,https://api.spotify.com/v1/audio-analysis/3xaBPqAkq22sCNcZe1tV0V,154467,4,Good Morning Good Morning - Remix,11,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.576,0.945,0,-5.376,1,0.0547,0.000236,0.124,0.463,0.794,118.778,2dz3bRnbwOuKWD03cVc720,spotify:track:2dz3bRnbwOuKWD03cVc720,https://api.spotify.com/v1/tracks/2dz3bRnbwOuKWD03cVc720,https://api.spotify.com/v1/audio-analysis/2dz3bRnbwOuKWD03cVc720,80600,4,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,12,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.339,0.446,4,-10.854,0,0.0453,0.254,0.000177,0.9,0.133,80.895,5cmMh3PpN0A2LjAQIzBaoy,spotify:track:5cmMh3PpN0A2LjAQIzBaoy,https://api.spotify.com/v1/tracks/5cmMh3PpN0A2LjAQIzBaoy,https://api.spotify.com/v1/audio-analysis/5cmMh3PpN0A2LjAQIzBaoy,330920,4,A Day In The Life - Remix,13,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.583,0.687,0,-7.932,1,0.0731,0.291,0.0174,0.668,0.5,94.509,7plwLKEflIAavCajsQjeQX,spotify:track:7plwLKEflIAavCajsQjeQX,https://api.spotify.com/v1/tracks/7plwLKEflIAavCajsQjeQX,https://api.spotify.com/v1/audio-analysis/7plwLKEflIAavCajsQjeQX,156440,4,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.913,0.603,6,-7.878,0,0.107,0.232,0.531,0.154,0.38,111.388,3fhGTS8IdEpLDoNDoDQPNm,spotify:track:3fhGTS8IdEpLDoNDoDQPNm,https://api.spotify.com/v1/tracks/3fhGTS8IdEpLDoNDoDQPNm,https://api.spotify.com/v1/audio-analysis/3fhGTS8IdEpLDoNDoDQPNm,196520,4,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.423,0.361,2,-12.382,1,0.0481,0.749,4.31e-05,0.106,0.328,99.567,0dPGx0uno4PBUvkfSmzUnj,spotify:track:0dPGx0uno4PBUvkfSmzUnj,https://api.spotify.com/v1/tracks/0dPGx0uno4PBUvkfSmzUnj,https://api.spotify.com/v1/audio-analysis/0dPGx0uno4PBUvkfSmzUnj,238867,4,Lucy In The Sky With Diamonds - Take 1,3,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.73,0.459,0,-10.511,1,0.0729,0.447,0.121,0.183,0.33,127.565,6N1cEEdyJu7tqejHQExzJj,spotify:track:6N1cEEdyJu7tqejHQExzJj,https://api.spotify.com/v1/tracks/6N1cEEdyJu7tqejHQExzJj,https://api.spotify.com/v1/audio-analysis/6N1cEEdyJu7tqejHQExzJj,138533,4,Getting Better - Take 1 / Instrumental And Speech At The End,4,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.591,0.554,5,-7.154,1,0.0538,0.162,7.85e-05,0.0437,0.641,113.629,4n9UxoJpIY7Jb74USLNdHy,spotify:track:4n9UxoJpIY7Jb74USLNdHy,https://api.spotify.com/v1/tracks/4n9UxoJpIY7Jb74USLNdHy,https://api.spotify.com/v1/audio-analysis/4n9UxoJpIY7Jb74USLNdHy,207840,4,Fixing A Hole - Speech And Take 3,5,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.443,0.118,4,-12.964,1,0.0369,0.919,0.928,0.125,0.184,127.648,1R3nG4KDTjmtGlK01gh8ah,spotify:track:1R3nG4KDTjmtGlK01gh8ah,https://api.spotify.com/v1/tracks/1R3nG4KDTjmtGlK01gh8ah,https://api.spotify.com/v1/audio-analysis/1R3nG4KDTjmtGlK01gh8ah,229120,3,She's Leaving Home - Take 1 / Instrumental,6,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.595,0.378,0,-11.467,1,0.0488,0.482,8.96e-06,0.432,0.536,111.717,1Pe03qt9RAB8sRirNYgqja,spotify:track:1Pe03qt9RAB8sRirNYgqja,https://api.spotify.com/v1/tracks/1Pe03qt9RAB8sRirNYgqja,https://api.spotify.com/v1/audio-analysis/1Pe03qt9RAB8sRirNYgqja,187213,4,Being For The Benefit Of Mr. Kite! - Take 4,7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,2gUfkZ9jhhYinKIunu7wxo
Studio,0.361,0.857,7,-6.6,1,0.163,0.0341,0.00624,0.86,0.523,95.114,3J2RmOkB4VRBv4N66Nor0y,spotify:track:3J2RmOkB4VRBv4N66Nor0y,https://api.spotify.com/v1/tracks/3J2RmOkB4VRBv4N66Nor0y,https://api.spotify.com/v1/audio-analysis/3J2RmOkB4VRBv4N66Nor0y,122133,4,Sgt. Pepper's Lonely Hearts Club Band - Remix,1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,6b7ycwe2rxq6FkaupNuGoS
Studio,0.643,0.605,4,-6.998,1,0.0295,0.126,0,0.262,0.794,112.057,2YsKxAJKUJx93BKxzQ3RTr,spotify:track:2YsKxAJKUJx93BKxzQ3RTr,https://api.spotify.com/v1/tracks/2YsKxAJKUJx93BKxzQ3RTr,https://api.spotify.com/v1/audio-analysis/2YsKxAJKUJx93BKxzQ3RTr,165293,4,With A Little Help From My Friends - Remix,2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,6/1/1967,6b7ycwe2rxq6FkaupNuGoS
